magnitude,cdi,mmi,sig,nst,dmin,gap,depth,latitude,longitude,Year,Month,tsunami,dmin:Year,dmin:cdi,Year:cdi
6.8,7.0,6,790,649.0,-999.0,27.0,122.9,-2.312,-77.838,2007,11,0,-2004993.0,-6993.0,14049.0
6.8,6.0,7,716,285.0,-999.0,40.1,26.0,-22.925,-70.237,2007,11,0,-2004993.0,-5994.0,12042.0
7.7,8.0,7,995,610.0,-999.0,22.4,40.0,-22.247,-69.89,2007,11,0,-2004993.0,-7992.0,16056.0
6.8,3.0,5,713,494.0,-999.0,23.9,21.0,-3.899,101.02,2007,10,0,-2004993.0,-2997.0,6021.0
6.8,4.0,7,744,338.0,-999.0,19.0,18.0,-44.796,167.553,2007,10,0,-2004993.0,-3996.0,8028.0
6.8,4.0,5,713,348.0,-999.0,15.5,40.0,-4.99,153.5,2007,9,0,-2004993.0,-3996.0,8028.0
6.7,3.0,5,696,503.0,-999.0,26.9,30.0,-1.999,100.141,2007,9,0,-2004993.0,-2997.0,6021.0
7.0,4.0,7,768,537.0,-999.0,23.1,22.0,-2.13,99.627,2007,9,0,-2004993.0,-3996.0,8028.0
6.5,-999.0,5,650,409.0,-999.0,26.2,28.9,-1.689,99.668,2007,9,0,-2004993.0,998001.0,-2004993.0
7.9,8.0,7,1133,446.0,-999.0,29.1,35.0,-2.625,100.841,2007,9,0,-2004993.0,-7992.0,16056.0
7.8,7.0,8,1152,431.78896882494007,-999.0,58.55258064516131,40.5,-2.52,100.139,2007,9,0,-2004993.0,-6993.0,14049.0
8.4,-999.0,6,1086,411.0,-999.0,32.3,34.0,-4.438,101.367,2007,9,0,-2004993.0,998001.0,-2004993.0
6.8,5.0,6,747,653.0,-999.0,17.6,15.0,2.966,-77.963,2007,9,0,-2004993.0,-4995.0,10035.0
7.2,-999.0,5,798,312.0,-999.0,21.3,35.0,-11.61,165.762,2007,9,0,-2004993.0,998001.0,-2004993.0
6.5,5.0,6,675,382.0,-999.0,12.8,15.0,-9.834,159.465,2007,8,0,-2004993.0,-4995.0,10035.0
8.0,9.0,8,1385,625.0,-999.0,25.7,39.0,-13.386,-76.603,2007,8,0,-2004993.0,-8991.0,18063.0
7.5,-999.0,5,865,228.0,-999.0,30.7,280.0,-5.859,107.419,2007,8,0,-2004993.0,998001.0,-2004993.0
7.2,7.0,7,803,494.0,-999.0,20.4,120.0,-15.595,167.68,2007,8,0,-2004993.0,-6993.0,14049.0
6.9,3.0,5,734,374.0,-999.0,24.1,25.0,2.872,127.464,2007,7,0,-2004993.0,-2997.0,6021.0
6.8,5.0,4,779,664.0,-999.0,18.2,350.4,36.808,134.85,2007,7,0,-2004993.0,-4995.0,10035.0
6.6,8.0,8,831,782.0,-999.0,16.7,12.0,37.535,138.446,2007,7,0,-2004993.0,-7992.0,16056.0
6.7,6.0,6,972,468.0,-999.0,37.7,23.0,13.554,-90.618,2007,6,0,-2004993.0,-5994.0,12042.0
6.9,-999.0,7,732,305.0,-999.0,15.3,10.0,-7.306,155.741,2007,4,0,-2004993.0,998001.0,-2004993.0
6.6,-999.0,7,670,251.0,-999.0,16.0,10.0,-7.169,155.777,2007,4,0,-2004993.0,998001.0,-2004993.0
8.1,9.0,8,1025,439.0,-999.0,14.7,24.0,-8.466,157.043,2007,4,0,-2004993.0,-8991.0,18063.0
6.7,7.0,8,782,493.0,-999.0,23.9,8.0,37.336,136.588,2007,3,0,-2004993.0,-6993.0,14049.0
7.1,3.0,6,779,426.0,-999.0,25.3,34.0,-20.617,169.357,2007,3,0,-2004993.0,-2997.0,6021.0
6.7,-999.0,6,691,253.0,-999.0,40.3,12.0,-1.034,126.976,2007,2,0,-2004993.0,998001.0,-2004993.0
7.5,6.0,5,874,570.0,-999.0,21.6,22.0,1.065,126.282,2007,1,0,-2004993.0,-5994.0,12042.0
8.1,4.0,5,1034,606.0,-999.0,14.0,10.0,46.243,154.524,2007,1,0,-2004993.0,-3996.0,8028.0
6.9,6.0,7,798,466.0,-999.0,31.6,10.0,21.974,120.493,2006,12,0,-2003994.0,-5994.0,12036.0
7.1,8.0,7,1023,744.0,-999.0,29.1,10.0,21.799,120.547,2006,12,0,-2003994.0,-7992.0,16048.0
8.3,4.0,7,1064,576.0,-999.0,20.9,10.0,46.592,153.266,2006,11,0,-2003994.0,-3996.0,8024.0
6.6,-999.0,6,670,352.0,-999.0,18.6,11.0,-6.482,151.195,2006,11,0,-2003994.0,998001.0,-2003994.0
6.7,5.0,6,732,444.0,-999.0,53.4,23.0,-13.457,-76.677,2006,10,0,-2003994.0,-4995.0,10030.0
6.7,5.0,6,692,533.0,-999.0,15.6,32.0,-5.881,150.982,2006,10,0,-2003994.0,-4995.0,10030.0
6.7,8.0,9,1481,43.0,-999.0,124.0,38.182,19.877,-155.935,2006,10,0,-2003994.0,-7992.0,16048.0
6.9,3.0,3,737,702.0,-999.0,20.9,28.0,-16.592,-172.033,2006,9,0,-2003994.0,-2997.0,6018.0
6.8,-999.0,6,711,459.0,-999.0,28.4,38.0,-6.759,155.512,2006,9,0,-2003994.0,998001.0,-2003994.0
6.5,-999.0,6,650,700.0,-999.0,47.4,43.0,51.148,157.522,2006,8,0,-2003994.0,998001.0,-2003994.0
6.8,5.0,5,713,551.0,-999.0,26.2,150.0,-15.798,167.789,2006,8,0,-2003994.0,-4995.0,10030.0
7.7,7.0,5,947,357.0,-999.0,36.8,20.0,-9.284,107.419,2006,7,0,-2003994.0,-6993.0,14042.0
6.5,-999.0,6,650,477.0,-999.0,20.3,34.0,-5.724,151.133,2006,5,0,-2003994.0,998001.0,-2003994.0
6.6,-999.0,7,670,548.0,-999.0,28.0,19.0,60.772,165.743,2006,5,0,-2003994.0,998001.0,-2003994.0
6.8,4.0,5,719,701.0,-999.0,16.3,12.0,0.093,97.05,2006,5,0,-2003994.0,-3996.0,8024.0
8.0,7.0,7,1013,626.0,-999.0,20.7,55.0,-20.187,-174.123,2006,5,0,-2003994.0,-6993.0,14042.0
8.0,8.0,9,1026,431.78896882494007,-999.0,58.55258064516131,60.5,-19.99,-173.907,2006,5,0,-2003994.0,-7992.0,16048.0
6.5,7.0,7,653,282.0,-999.0,46.3,12.0,-27.211,-71.056,2006,4,0,-2003994.0,-6993.0,14042.0
6.7,6.0,7,696,277.0,-999.0,25.6,12.0,-27.017,-71.022,2006,4,0,-2003994.0,-5994.0,12036.0
6.6,-999.0,8,670,645.0,-999.0,28.4,11.0,60.491,167.516,2006,4,0,-2003994.0,998001.0,-2003994.0
7.6,-999.0,8,889,579.0,-999.0,18.5,22.0,60.949,167.089,2006,4,0,-2003994.0,998001.0,-2003994.0
6.5,3.0,5,654,247.0,-999.0,25.5,14.0,-16.527,176.989,2006,4,0,-2003994.0,-2997.0,6018.0
6.7,-999.0,7,691,306.0,-999.0,21.3,30.1,-3.595,127.214,2006,3,0,-2003994.0,998001.0,-2003994.0
7.0,5.0,9,891,412.0,-999.0,23.2,11.0,-21.324,33.583,2006,2,0,-2003994.0,-4995.0,10030.0
6.7,7.0,6,934,769.0,-999.0,19.7,66.0,36.311,23.212,2006,1,0,-2003994.0,-6993.0,14042.0
6.6,7.0,6,703,323.0,-999.0,48.2,14.0,28.164,-112.117,2006,1,0,-2003994.0,-6993.0,14042.0
6.5,6.0,5,721,529.0,-999.0,20.5,224.6,36.357,71.093,2005,12,0,-2002995.0,-5994.0,12030.0
6.8,5.0,7,744,561.0,-999.0,20.0,22.0,-6.224,29.83,2005,12,0,-2002995.0,-4995.0,10025.0
6.5,4.0,5,683,464.0,-999.0,48.8,29.0,38.089,142.122,2005,12,0,-2002995.0,-3996.0,8020.0
6.5,3.0,6,651,358.0,-999.0,20.7,21.0,2.164,96.786,2005,11,0,-2002995.0,-2997.0,6015.0
6.8,-999.0,6,711,509.0,-999.0,30.1,147.0,-22.361,-67.895,2005,11,0,-2002995.0,998001.0,-2002995.0
7.6,9.0,9,1267,724.0,-999.0,21.1,26.0,34.539,73.588,2005,10,0,-2002995.0,-8991.0,18045.0
6.6,-999.0,6,670,402.0,-999.0,17.7,25.0,-5.437,151.84,2005,9,0,-2002995.0,998001.0,-2002995.0
7.5,8.0,7,1018,696.0,-999.0,26.2,115.0,-5.678,-76.398,2005,9,0,-2002995.0,-7992.0,16040.0
7.6,5.0,7,891,502.0,-999.0,20.0,90.0,-4.539,153.474,2005,9,0,-2002995.0,-4995.0,10025.0
7.2,7.0,7,1104,698.0,-999.0,19.6,36.0,38.276,142.039,2005,8,0,-2002995.0,-6993.0,14035.0
7.2,4.0,5,808,636.0,-999.0,26.4,16.0,7.92,92.19,2005,7,0,-2002995.0,-3996.0,8020.0
6.7,3.0,6,693,398.0,-999.0,22.3,21.0,1.819,97.082,2005,7,0,-2002995.0,-2997.0,6015.0
6.6,6.0,5,719,446.0,-999.0,21.1,27.0,11.245,-86.172,2005,7,0,-2002995.0,-5994.0,12030.0
7.2,5.0,4,1318,420.0,-999.0,31.4,16.0,41.292,-125.953,2005,6,0,-2002995.0,-4995.0,10025.0
7.8,8.0,7,1020,714.0,-999.0,16.1,115.6,-19.987,-69.197,2005,6,0,-2002995.0,-7992.0,16040.0
6.9,5.0,7,740,635.0,-999.0,26.0,30.0,1.989,97.041,2005,5,0,-2002995.0,-4995.0,10025.0
6.7,6.0,5,731,695.0,-999.0,20.9,34.0,0.587,98.459,2005,5,0,-2002995.0,-5994.0,12030.0
6.5,3.0,6,657,478.0,-999.0,21.2,30.0,-1.714,99.779,2005,4,0,-2002995.0,-2997.0,6015.0
6.7,5.0,6,717,656.0,-999.0,21.2,19.0,-1.644,99.607,2005,4,0,-2002995.0,-4995.0,10025.0
8.6,-999.0,8,1138,510.0,-999.0,22.1,30.0,2.085,97.108,2005,3,0,-2002995.0,998001.0,-2002995.0
6.6,8.0,7,805,401.0,-999.0,22.9,10.0,33.807,130.131,2005,3,0,-2002995.0,-7992.0,16040.0
7.1,-999.0,5,776,569.0,-999.0,18.1,201.7,-6.527,129.933,2005,3,0,-2002995.0,998001.0,-2002995.0
6.8,-999.0,6,711,444.0,-999.0,33.8,36.0,2.908,95.592,2005,2,0,-2002995.0,998001.0,-2002995.0
6.5,-999.0,7,650,371.0,-999.0,31.8,10.0,-5.562,122.129,2005,2,0,-2002995.0,998001.0,-2002995.0
6.5,3.0,5,652,286.0,-999.0,47.3,39.7,4.756,126.421,2005,2,0,-2002995.0,-2997.0,6015.0
6.7,-999.0,4,691,457.0,-999.0,30.2,206.3,-14.252,167.259,2005,2,0,-2002995.0,998001.0,-2002995.0
7.1,7.0,3,782,640.0,-999.0,26.4,525.0,5.293,123.337,2005,2,0,-2002995.0,-6993.0,14035.0
6.6,6.0,4,676,225.0,-999.0,78.5,27.8,34.064,141.491,2005,1,0,-2002995.0,-5994.0,12030.0
6.6,-999.0,5,670,353.0,-999.0,31.9,16.1,8.879,92.375,2004,12,0,-2001996.0,998001.0,-2001996.0
7.2,5.0,6,802,385.0,-999.0,27.9,39.2,6.91,92.958,2004,12,0,-2001996.0,-4995.0,10020.0
9.1,-999.0,8,1274,601.0,-999.0,22.0,30.0,3.295,95.982,2004,12,0,-2001996.0,998001.0,-2001996.0
8.1,-999.0,5,1009,331.0,-999.0,59.3,10.0,-49.312,161.345,2004,12,0,-2001996.0,998001.0,-2001996.0
6.8,5.0,6,858,639.0,-999.0,21.8,10.0,18.958,-81.409,2004,12,0,-2001996.0,-4995.0,10020.0
6.8,4.0,7,724,759.0,-999.0,23.6,35.0,42.9,145.228,2004,12,0,-2001996.0,-3996.0,8016.0
7.0,4.0,7,771,929.0,-999.0,23.9,39.0,43.006,145.119,2004,11,0,-2001996.0,-3996.0,8016.0
7.1,-999.0,7,776,439.0,-999.0,28.8,10.0,-3.609,135.404,2004,11,0,-2001996.0,998001.0,-2001996.0
7.1,5.0,5,782,585.0,-999.0,14.7,10.0,-46.676,164.721,2004,11,0,-2001996.0,-4995.0,10020.0
7.2,8.0,8,820,708.0,-999.0,50.2,15.0,4.695,-77.508,2004,11,0,-2001996.0,-7992.0,16032.0
7.5,5.0,7,870,301.0,-999.0,33.8,10.0,-8.152,124.868,2004,11,0,-2001996.0,-4995.0,10020.0
6.7,-999.0,6,691,233.0,-999.0,21.5,10.0,-11.128,162.208,2004,11,0,-2001996.0,998001.0,-2001996.0
6.7,7.0,4,703,459.0,-999.0,37.3,10.0,49.277,-128.772,2004,11,0,-2001996.0,-6993.0,14028.0
6.6,-999.0,8,670,782.0,-999.0,37.0,16.0,37.226,138.779,2004,10,0,-2001996.0,998001.0,-2001996.0
6.7,5.0,6,705,698.0,-999.0,24.7,94.0,24.53,122.694,2004,10,0,-2001996.0,-4995.0,10020.0
7.0,-999.0,6,754,441.0,-999.0,32.2,35.0,11.422,-86.665,2004,10,0,-2001996.0,998001.0,-2001996.0
6.5,5.0,5,665,526.0,-999.0,18.3,105.0,13.925,120.534,2004,10,0,-2001996.0,-4995.0,10020.0
6.8,-999.0,6,711,545.0,-999.0,15.7,36.0,-10.951,162.161,2004,10,0,-2001996.0,998001.0,-2001996.0
6.6,-999.0,4,670,478.0,-999.0,29.8,10.0,33.205,137.227,2004,9,0,-2001996.0,998001.0,-2001996.0
7.4,-999.0,5,842,594.0,-999.0,27.5,10.0,33.184,137.071,2004,9,0,-2001996.0,998001.0,-2001996.0
7.2,-999.0,5,798,643.0,-999.0,28.4,14.0,33.07,136.618,2004,9,0,-2001996.0,998001.0,-2001996.0
6.5,-999.0,7,650,349.0,-999.0,30.1,5.0,-35.173,-70.525,2004,8,0,-2001996.0,998001.0,-2001996.0
6.5,-999.0,7,650,305.0,-999.0,39.0,13.4,-0.443,133.091,2004,7,0,-2001996.0,998001.0,-2001996.0
6.9,-999.0,5,732,798.0,-999.0,31.2,188.6,55.682,160.003,2004,6,0,-2001996.0,998001.0,-2001996.0
6.6,-999.0,7,670,282.0,-999.0,46.9,21.0,-37.695,-73.406,2004,5,0,-2001996.0,998001.0,-2001996.0
6.7,-999.0,5,691,386.0,-999.0,27.6,65.8,-9.362,122.839,2004,4,0,-2001996.0,998001.0,-2001996.0
6.5,-999.0,4,650,424.0,-999.0,29.9,228.4,-13.174,167.198,2004,4,0,-2001996.0,998001.0,-2001996.0
6.6,-999.0,4,670,728.0,-999.0,18.3,187.1,36.512,71.029,2004,4,0,-2001996.0,998001.0,-2001996.0
6.7,-999.0,7,691,256.0,-999.0,33.3,25.7,-3.665,135.339,2004,2,0,-2001996.0,998001.0,-2001996.0
7.3,-999.0,7,820,390.0,-999.0,23.0,10.0,-4.003,135.023,2004,2,0,-2001996.0,998001.0,-2001996.0
7.0,-999.0,7,754,367.0,-999.0,33.0,16.6,-3.615,135.538,2004,2,0,-2001996.0,998001.0,-2001996.0
6.7,-999.0,6,691,243.0,-999.0,42.5,17.4,-3.12,127.4,2004,1,0,-2001996.0,998001.0,-2001996.0
7.3,-999.0,4,820,235.0,-999.0,46.6,10.0,-22.015,169.766,2003,12,0,-2000997.0,998001.0,-2000997.0
6.6,-999.0,9,670,552.0,-999.0,44.8,10.0,28.995,58.311,2003,12,0,-2000997.0,998001.0,-2000997.0
6.5,-999.0,6,650,405.0,-999.0,48.4,33.0,8.416,-82.824,2003,12,0,-2000997.0,998001.0,-2000997.0
6.5,7.0,9,1390,65.0,0.04685,71.0,8.382,35.7005,-121.101,2003,12,0,93.84055000000001,0.32795,14021.0
6.8,-999.0,7,711,447.0,-999.0,27.7,10.0,23.039,121.362,2003,12,0,-2000997.0,998001.0,-2000997.0
6.6,-999.0,6,670,384.0,-999.0,25.1,35.0,-5.581,150.88,2003,11,0,-2000997.0,998001.0,-2000997.0
6.5,-999.0,6,650,487.0,-999.0,45.9,35.0,12.025,125.416,2003,11,0,-2000997.0,998001.0,-2000997.0
6.6,-999.0,5,670,475.0,-999.0,26.2,113.7,-19.262,168.892,2003,11,0,-2000997.0,998001.0,-2000997.0
7.0,-999.0,5,754,568.0,-999.0,61.2,10.0,37.812,142.619,2003,10,0,-2000997.0,998001.0,-2000997.0
6.7,-999.0,6,691,556.0,-999.0,55.4,32.0,42.648,144.57,2003,10,0,-2000997.0,998001.0,-2000997.0
6.7,-999.0,7,691,643.0,-999.0,24.5,10.0,50.211,87.721,2003,10,0,-2000997.0,998001.0,-2000997.0
6.5,-999.0,5,650,586.0,-999.0,71.3,25.0,42.45,144.38,2003,9,0,-2000997.0,998001.0,-2000997.0
7.3,-999.0,7,820,667.0,-999.0,24.5,16.0,50.038,87.813,2003,9,0,-2000997.0,998001.0,-2000997.0
7.4,-999.0,7,842,514.0,-999.0,78.8,33.0,41.774,143.593,2003,9,0,-2000997.0,998001.0,-2000997.0
8.16,-999.0,9,1024,431.78896882494007,-999.0,58.55258064516131,27.0,41.815,143.91,2003,9,0,-2000997.0,998001.0,-2000997.0
6.6,-999.0,7,670,518.0,-999.0,24.7,10.0,19.917,95.672,2003,9,0,-2000997.0,998001.0,-2000997.0
7.2,-999.0,7,798,428.0,-999.0,17.5,28.0,-45.104,167.144,2003,8,0,-2000997.0,998001.0,-2000997.0
7.6,-999.0,6,889,315.0,-999.0,25.2,10.0,-60.532,-43.411,2003,8,0,-2000997.0,998001.0,-2000997.0
6.5,-999.0,6,650,156.0,-999.0,31.4,33.0,-3.828,152.174,2003,7,0,-2000997.0,998001.0,-2000997.0
6.8,-999.0,7,711,398.0,-999.0,39.1,33.0,-30.608,-71.637,2003,6,0,-2000997.0,998001.0,-2000997.0
6.9,-999.0,5,732,733.0,-999.0,26.7,174.8,55.492,159.999,2003,6,0,-2000997.0,998001.0,-2000997.0
6.6,-999.0,6,670,419.0,-999.0,27.8,33.0,-5.095,152.502,2003,6,0,-2000997.0,998001.0,-2000997.0
7.0,-999.0,6,754,473.0,-999.0,30.3,31.0,2.354,128.855,2003,5,0,-2000997.0,998001.0,-2000997.0
7.0,-999.0,7,754,690.0,-999.0,19.1,68.0,38.849,141.568,2003,5,0,-2000997.0,998001.0,-2000997.0
6.8,-999.0,9,711,534.0,-999.0,19.4,12.0,36.964,3.634,2003,5,0,-2000997.0,998001.0,-2000997.0
6.5,-999.0,7,650,247.0,-999.0,28.7,33.0,-8.294,120.743,2003,3,0,-2000997.0,998001.0,-2000997.0
6.8,-999.0,7,711,431.0,-999.0,38.4,40.2,-4.694,153.238,2003,3,0,-2000997.0,998001.0,-2000997.0
7.6,-999.0,7,889,551.0,-999.0,58.55258064516131,24.0,18.77,-104.104,2003,1,0,-2000997.0,998001.0,-2000997.0
6.5,-999.0,6,650,316.0,-999.0,58.55258064516131,24.0,13.626,-90.774,2003,1,0,-2000997.0,998001.0,-2000997.0
7.3,-999.0,6,820,457.0,-999.0,58.55258064516131,33.0,-10.491,160.77,2003,1,0,-2000997.0,998001.0,-2000997.0
6.7,-999.0,5,691,323.0,-999.0,58.55258064516131,71.9,-5.311,153.701,2003,1,0,-2000997.0,998001.0,-2000997.0
6.7,-999.0,6,691,453.0,-999.0,58.55258064516131,34.0,-4.786,153.275,2002,12,0,-1999998.0,998001.0,-1999998.0
7.9,8.0,9,1750,431.78896882494007,-999.0,58.55258064516131,4.2,63.5141,-147.453,2002,11,0,-1999998.0,-7992.0,16016.0
7.4,-999.0,7,842,418.0,-999.0,58.55258064516131,30.0,2.824,96.085,2002,11,0,-1999998.0,998001.0,-1999998.0
6.6,-999.0,7,670,431.78896882494007,-999.0,58.55258064516131,4.2,63.5144,-147.912,2002,10,0,-1999998.0,998001.0,-1999998.0
6.7,-999.0,7,691,250.0,-999.0,58.55258064516131,10.0,-1.511,133.973,2002,10,0,-1999998.0,998001.0,-1999998.0
7.6,-999.0,7,889,375.0,-999.0,58.55258064516131,10.0,-1.757,134.297,2002,10,0,-1999998.0,998001.0,-1999998.0
6.5,-999.0,6,650,646.0,-999.0,58.55258064516131,21.0,13.036,93.068,2002,9,0,-1999998.0,998001.0,-1999998.0
7.6,-999.0,7,889,428.0,-999.0,58.55258064516131,13.0,-3.302,142.945,2002,9,0,-1999998.0,998001.0,-1999998.0
6.5,-999.0,4,650,260.0,-999.0,58.55258064516131,30.0,14.101,146.199,2002,8,0,-1999998.0,998001.0,-1999998.0
6.5,-999.0,7,650,533.0,-999.0,58.55258064516131,10.0,7.929,-82.793,2002,7,0,-1999998.0,998001.0,-1999998.0
6.5,-999.0,8,650,555.0,-999.0,58.55258064516131,10.0,35.626,49.047,2002,6,0,-1999998.0,998001.0,-1999998.0
6.6,-999.0,7,670,420.0,-999.0,58.55258064516131,54.0,-30.805,-71.124,2002,6,0,-1999998.0,998001.0,-1999998.0
6.7,-999.0,5,691,272.0,-999.0,58.55258064516131,33.0,-12.592,166.383,2002,6,0,-1999998.0,998001.0,-1999998.0
7.1,-999.0,7,776,257.0,-999.0,58.55258064516131,85.7,13.088,144.619,2002,4,0,-1999998.0,998001.0,-1999998.0
6.7,-999.0,7,691,462.0,-999.0,58.55258064516131,62.0,-27.535,-70.586,2002,4,0,-1999998.0,998001.0,-1999998.0
6.8,-999.0,6,711,292.0,-999.0,58.55258064516131,24.9,16.985,-100.865,2002,4,0,-1999998.0,998001.0,-1999998.0
7.1,-999.0,6,776,550.0,-999.0,58.55258064516131,32.8,24.279,122.179,2002,3,0,-1999998.0,998001.0,-1999998.0
6.5,-999.0,5,650,486.0,-999.0,58.55258064516131,125.1,-21.663,-68.329,2002,3,0,-1999998.0,998001.0,-1999998.0
7.5,-999.0,7,865,321.0,-999.0,58.55258064516131,31.0,6.033,124.249,2002,3,0,-1999998.0,998001.0,-1999998.0
7.4,-999.0,5,842,138.0,-999.0,58.55258064516131,225.6,36.502,70.482,2002,3,0,-1999998.0,998001.0,-1999998.0
6.6,-999.0,6,670,444.0,-999.0,58.55258064516131,39.0,-5.345,151.248,2002,2,0,-1999998.0,998001.0,-1999998.0
6.5,-999.0,7,650,482.0,-999.0,58.55258064516131,5.0,38.573,31.271,2002,2,0,-1999998.0,998001.0,-1999998.0
6.7,-999.0,8,691,333.0,-999.0,58.55258064516131,11.0,-3.212,142.427,2002,1,0,-1999998.0,998001.0,-1999998.0
6.6,-999.0,6,670,386.0,-999.0,58.55258064516131,10.0,-17.664,168.004,2002,1,0,-1999998.0,998001.0,-1999998.0
7.2,-999.0,6,798,427.0,-999.0,58.55258064516131,21.0,-17.6,167.856,2002,1,0,-1999998.0,998001.0,-1999998.0
6.8,-999.0,7,711,385.0,-999.0,58.55258064516131,16.0,-9.613,159.53,2001,12,0,-1998999.0,998001.0,-1998999.0
6.8,-999.0,5,711,499.0,-999.0,58.55258064516131,14.0,23.954,122.734,2001,12,0,-1998999.0,998001.0,-1998999.0
6.5,-999.0,5,650,605.0,-999.0,58.55258064516131,123.8,39.402,141.089,2001,12,0,-1998999.0,998001.0,-1998999.0
7.8,-999.0,9,936,368.0,-999.0,58.55258064516131,10.0,35.946,90.541,2001,11,0,-1998999.0,998001.0,-1998999.0
7.0,-999.0,7,754,254.0,-999.0,58.55258064516131,33.0,-5.912,150.196,2001,10,0,-1998999.0,998001.0,-1998999.0
7.5,-999.0,6,865,234.0,-999.0,58.55258064516131,33.0,-4.102,123.907,2001,10,0,-1998999.0,998001.0,-1998999.0
7.0,-999.0,6,754,482.0,-999.0,58.55258064516131,37.0,12.686,144.98,2001,10,0,-1998999.0,998001.0,-1998999.0
6.5,-999.0,6,650,174.0,-999.0,58.55258064516131,33.0,-0.578,133.13,2001,9,0,-1998999.0,998001.0,-1998999.0
6.6,6.0,6,754,431.78896882494007,-999.0,58.55258064516131,131.8,58.775,-154.701,2001,7,0,-1998999.0,-5994.0,12006.0
6.5,-999.0,8,650,483.0,-999.0,58.55258064516131,10.0,39.059,24.244,2001,7,0,-1998999.0,998001.0,-1998999.0
7.6,-999.0,7,889,398.0,-999.0,58.55258064516131,33.0,-17.543,-72.077,2001,7,0,-1998999.0,998001.0,-1998999.0
6.6,-999.0,7,670,324.0,-999.0,58.55258064516131,62.0,-16.086,-73.987,2001,7,0,-1998999.0,998001.0,-1998999.0
6.7,-999.0,6,691,422.0,-999.0,58.55258064516131,24.0,-17.745,-71.649,2001,6,0,-1998999.0,998001.0,-1998999.0
8.4,-999.0,8,1086,518.0,-999.0,58.55258064516131,33.0,-16.265,-73.641,2001,6,0,-1998999.0,998001.0,-1998999.0
6.7,-999.0,6,691,282.0,-999.0,58.55258064516131,17.0,-7.41,155.865,2001,4,0,-1998999.0,998001.0,-1998999.0
6.8,-999.0,7,711,596.0,-999.0,58.55258064516131,50.0,34.083,132.526,2001,3,0,-1998999.0,998001.0,-1998999.0
6.5,-999.0,6,650,206.0,-999.0,58.55258064516131,33.0,-4.029,128.02,2001,3,0,-1998999.0,998001.0,-1998999.0
6.8,7.0,7,1441,67.0,-999.0,31.0,51.798,47.149,-122.727,2001,2,0,-1998999.0,-6993.0,14007.0
7.1,-999.0,7,776,426.0,-999.0,58.55258064516131,35.0,1.271,126.249,2001,2,0,-1998999.0,998001.0,-1998999.0
7.4,-999.0,6,842,221.0,-999.0,58.55258064516131,36.0,-4.68,102.562,2001,2,0,-1998999.0,998001.0,-1998999.0
6.6,-999.0,8,670,273.0,-999.0,58.55258064516131,10.0,13.671,-88.938,2001,2,0,-1998999.0,998001.0,-1998999.0
7.7,-999.0,9,912,472.0,-999.0,58.55258064516131,16.0,23.419,70.232,2001,1,0,-1998999.0,998001.0,-1998999.0
6.9,-999.0,6,732,117.0,-999.0,58.55258064516131,28.0,-4.022,101.776,2001,1,0,-1998999.0,998001.0,-1998999.0
7.7,-999.0,8,912,427.0,-999.0,58.55258064516131,60.0,13.049,-88.66,2001,1,0,-1998999.0,998001.0,-1998999.0
6.9,5.0,7,745,431.78896882494007,-999.0,58.55258064516131,36.4,56.7744,-153.281,2001,1,0,-1998999.0,-4995.0,10005.0
7.1,-999.0,7,776,372.0,-999.0,58.55258064516131,103.0,-14.928,167.17,2001,1,0,-1998999.0,998001.0,-1998999.0
6.8,-999.0,5,711,64.0,-999.0,58.55258064516131,33.0,6.631,126.899,2001,1,0,-1998999.0,998001.0,-1998999.0
7.5,-999.0,7,865,324.0,-999.0,58.55258064516131,33.0,6.898,126.579,2001,1,0,-1998999.0,998001.0,-1998999.0
